Source,Target,type,Weight
18,29,undirected,8560
35,18,undirected,4023
353,474,undirected,3990
9,18,undirected,3444
18,20,undirected,3041
18,47,undirected,2923
15,18,undirected,2910
29,15,undirected,2342
29,64,undirected,2315
15,9,undirected,2227
9,29,undirected,2091
18,7,undirected,2064
18,69,undirected,2054
29,22,undirected,2048
353,353,undirected,1995
29,20,undirected,1983
18,22,undirected,1934
29,35,undirected,1873
30,18,undirected,1621
29,7,undirected,1600
149,454,undirected,1482
281,149,undirected,1407
364,149,undirected,1404
364,364,undirected,1404
364,367,undirected,1404
364,281,undirected,1404
364,454,undirected,1404
149,364,undirected,1404
149,367,undirected,1404
364,367,undirected,1404
364,281,undirected,1404
364,454,undirected,1404
367,281,undirected,1404
367,454,undirected,1404
281,454,undirected,1404
20,9,undirected,1391
15,22,undirected,1361
14,9,undirected,1299
20,15,undirected,1289
64,18,undirected,1281
69,29,undirected,1190
13,14,undirected,1170
30,20,undirected,1125
29,14,undirected,1105
17,18,undirected,1095
13,9,undirected,1055
37,15,undirected,969
37,38,undirected,961
38,15,undirected,961
40,15,undirected,956
37,39,undirected,955
37,40,undirected,955
39,15,undirected,955
42,15,undirected,955
37,42,undirected,954
39,40,undirected,954
38,39,undirected,953
38,40,undirected,953
38,42,undirected,952
39,42,undirected,952
40,42,undirected,952
41,42,undirected,952
41,15,undirected,952
37,41,undirected,951
29,13,undirected,951
38,41,undirected,950
39,41,undirected,950
40,41,undirected,950
64,69,undirected,945
29,18,undirected,940
23,18,undirected,938
7,20,undirected,923
18,136,undirected,914
29,30,undirected,900
29,17,undirected,896
29,23,undirected,869
6,8,undirected,863
18,52,undirected,855
47,35,undirected,837
47,29,undirected,819
88,97,undirected,809
12,18,undirected,764
35,15,undirected,745
56,18,undirected,723
18,19,undirected,721
18,108,undirected,717
108,20,undirected,711
18,148,undirected,710
12,19,undirected,709
365,149,undirected,689
365,281,undirected,689
365,454,undirected,689
364,365,undirected,688
365,364,undirected,688
365,367,undirected,688
18,45,undirected,685
14,129,undirected,684
101,29,undirected,677
1,31,undirected,675
50,29,undirected,675
30,7,undirected,673
29,55,undirected,671
18,50,undirected,662
18,48,undirected,651
20,52,undirected,646
18,55,undirected,641
12,14,undirected,631
29,136,undirected,630
29,45,undirected,620
16,129,undirected,617
101,18,undirected,602
20,19,undirected,601
9,35,undirected,593
69,20,undirected,590
101,156,undirected,587
304,304,undirected,586
30,9,undirected,578
88,18,undirected,576
14,9,undirected,576
27,137,undirected,572
126,129,undirected,569
27,387,undirected,565
129,134,undirected,564
136,22,undirected,561
29,20,undirected,557
14,126,undirected,556
19,129,undirected,553
129,187,undirected,548
129,13,undirected,546
29,52,undirected,545
14,18,undirected,541
29,48,undirected,541
295,88,undirected,538
88,204,undirected,527
35,22,undirected,524
35,20,undirected,520
7,69,undirected,514
20,12,undirected,514
19,14,undirected,509
9,19,undirected,508
27,146,undirected,508
19,126,undirected,507
47,129,undirected,502
88,29,undirected,499
9,108,undirected,492
29,56,undirected,488
148,7,undirected,487
18,90,undirected,486
27,9,undirected,483
20,23,undirected,480
129,126,undirected,479
300,175,undirected,478
78,129,undirected,476
193,129,undirected,476
12,9,undirected,473
70,20,undirected,469
7,9,undirected,468
129,192,undirected,468
15,19,undirected,461
110,22,undirected,461
68,18,undirected,460
23,55,undirected,460
18,6,undirected,455
9,67,undirected,453
21,18,undirected,449
29,50,undirected,448
146,300,undirected,448
12,15,undirected,446
126,19,undirected,446
6,90,undirected,444
14,16,undirected,443
18,51,undirected,438
29,23,undirected,437
16,134,undirected,434
29,70,undirected,432
7,50,undirected,432
136,15,undirected,432
108,29,undirected,430
282,29,undirected,430
155,27,undirected,426
47,14,undirected,426
22,20,undirected,426
19,78,undirected,421
126,78,undirected,421
52,9,undirected,419
88,330,undirected,418
18,70,undirected,415
78,193,undirected,412
22,101,undirected,412
16,126,undirected,411
134,14,undirected,411
64,35,undirected,410
18,156,undirected,410
134,126,undirected,410
101,180,undirected,409
18,75,undirected,408
19,16,undirected,408
19,13,undirected,408
35,17,undirected,407
126,193,undirected,407
45,23,undirected,406
12,19,undirected,405
134,187,undirected,405
126,187,undirected,405
187,14,undirected,405
27,391,undirected,405
27,388,undirected,405
19,134,undirected,404
16,187,undirected,404
16,13,undirected,404
134,13,undirected,404
126,13,undirected,404
187,13,undirected,404
13,14,undirected,404
300,386,undirected,404
19,187,undirected,403
146,391,undirected,403
300,161,undirected,402
297,146,undirected,402
19,193,undirected,401
146,386,undirected,401
35,69,undirected,398
300,27,undirected,397
387,388,undirected,396
146,387,undirected,392
300,297,undirected,392
297,386,undirected,392
385,391,undirected,392
80,66,undirected,391
297,27,undirected,391
297,391,undirected,390
146,393,undirected,390
297,387,undirected,390
27,385,undirected,390
27,386,undirected,390
27,390,undirected,390
27,392,undirected,390
300,387,undirected,390
300,388,undirected,390
386,387,undirected,390
386,391,undirected,390
388,146,undirected,390
297,385,undirected,389
297,388,undirected,389
297,389,undirected,389
297,390,undirected,389
297,392,undirected,389
297,393,undirected,389
297,394,undirected,389
27,389,undirected,389
27,393,undirected,389
27,394,undirected,389
300,385,undirected,389
300,389,undirected,389
300,390,undirected,389
300,391,undirected,389
300,392,undirected,389
300,393,undirected,389
300,394,undirected,389
385,386,undirected,389
385,387,undirected,389
385,388,undirected,389
385,389,undirected,389
385,390,undirected,389
385,146,undirected,389
385,392,undirected,389
385,393,undirected,389
385,394,undirected,389
386,388,undirected,389
386,389,undirected,389
386,390,undirected,389
386,392,undirected,389
386,393,undirected,389
386,394,undirected,389
387,389,undirected,389
387,390,undirected,389
387,391,undirected,389
387,392,undirected,389
387,393,undirected,389
387,394,undirected,389
388,389,undirected,389
388,390,undirected,389
388,391,undirected,389
388,392,undirected,389
388,393,undirected,389
388,394,undirected,389
389,390,undirected,389
389,391,undirected,389
389,146,undirected,389
389,392,undirected,389
389,393,undirected,389
389,394,undirected,389
390,391,undirected,389
390,146,undirected,389
390,392,undirected,389
390,393,undirected,389
390,394,undirected,389
391,392,undirected,389
391,393,undirected,389
391,394,undirected,389
146,392,undirected,389
146,394,undirected,389
392,393,undirected,389
392,394,undirected,389
393,394,undirected,389
29,45,undirected,387
15,64,undirected,385
18,85,undirected,383
207,207,undirected,383
47,134,undirected,382
18,23,undirected,377
124,125,undirected,372
282,329,undirected,369
69,22,undirected,368
22,64,undirected,365
341,329,undirected,365
30,70,undirected,364
175,161,undirected,364
23,48,undirected,363
329,342,undirected,363
169,29,undirected,362
274,282,undirected,361
69,30,undirected,360
67,18,undirected,359
55,29,undirected,359
52,15,undirected,357
274,88,undirected,357
274,29,undirected,356
338,339,undirected,356
337,338,undirected,355
337,339,undirected,355
337,340,undirected,355
338,340,undirected,355
339,340,undirected,355
341,342,undirected,355
67,136,undirected,354
263,274,undirected,354
337,341,undirected,354
337,342,undirected,354
338,341,undirected,354
338,329,undirected,354
338,342,undirected,354
339,341,undirected,354
339,329,undirected,354
339,342,undirected,354
340,341,undirected,354
340,342,undirected,354
337,329,undirected,353
337,343,undirected,353
338,343,undirected,353
339,343,undirected,353
340,329,undirected,353
340,343,undirected,353
340,282,undirected,353
341,343,undirected,353
329,343,undirected,353
342,343,undirected,353
21,9,undirected,352
110,18,undirected,352
341,282,undirected,352
88,15,undirected,351
27,18,undirected,351
337,282,undirected,351
338,282,undirected,351
339,282,undirected,351
342,282,undirected,351
343,282,undirected,351
18,113,undirected,350
29,148,undirected,349
30,19,undirected,347
30,15,undirected,346
69,112,undirected,346
58,18,undirected,345
156,22,undirected,343
47,16,undirected,343
29,19,undirected,341
52,23,undirected,341
22,90,undirected,341
180,18,undirected,340
110,29,undirected,339
326,88,undirected,339
25,9,undirected,338
29,112,undirected,338
137,397,undirected,338
52,108,undirected,338
225,27,undirected,338
47,126,undirected,337
19,47,undirected,336
126,14,undirected,336
212,213,undirected,336
212,214,undirected,336
212,215,undirected,336
212,216,undirected,336
212,217,undirected,336
212,205,undirected,336
212,169,undirected,336
212,218,undirected,336
212,219,undirected,336
212,220,undirected,336
212,221,undirected,336
212,222,undirected,336
212,29,undirected,336
18,167,undirected,335
29,90,undirected,335
78,13,undirected,335
126,13,undirected,335
35,51,undirected,334
78,47,undirected,334
211,333,undirected,334
80,334,undirected,334
29,30,undirected,333
16,126,undirected,333
78,134,undirected,333
193,47,undirected,333
193,13,undirected,333
78,126,undirected,332
78,187,undirected,332
78,14,undirected,332
193,134,undirected,332
193,126,undirected,332
193,187,undirected,332
193,14,undirected,332
126,47,undirected,332
126,134,undirected,332
126,126,undirected,332
126,187,undirected,332
47,187,undirected,332
47,192,undirected,332
80,211,undirected,332
332,211,undirected,332
211,334,undirected,332
330,326,undirected,332
71,20,undirected,331
16,78,undirected,331
16,193,undirected,331
47,13,undirected,331
333,80,undirected,331
80,336,undirected,331
321,334,undirected,331
334,336,undirected,331
134,192,undirected,330
66,335,undirected,330
332,333,undirected,330
332,80,undirected,330
332,334,undirected,330
332,66,undirected,330
332,336,undirected,330
211,66,undirected,330
211,336,undirected,330
333,334,undirected,330
333,66,undirected,330
333,336,undirected,330
80,321,undirected,330
334,335,undirected,330
334,66,undirected,330
66,336,undirected,330
19,192,undirected,329
321,336,undirected,329
332,335,undirected,329
211,335,undirected,329
333,335,undirected,329
80,335,undirected,329
335,336,undirected,329
29,20,undirected,328
16,192,undirected,328
78,192,undirected,328
193,192,undirected,328
126,192,undirected,328
126,192,undirected,328
187,192,undirected,328
13,192,undirected,328
14,192,undirected,328
211,321,undirected,328
297,518,undirected,328
27,518,undirected,328
300,518,undirected,328
385,518,undirected,328
386,518,undirected,328
387,518,undirected,328
388,518,undirected,328
389,518,undirected,328
390,518,undirected,328
391,518,undirected,328
146,518,undirected,328
392,518,undirected,328
393,518,undirected,328
394,518,undirected,328
29,70,undirected,327
7,15,undirected,327
332,321,undirected,327
333,321,undirected,327
321,66,undirected,327
361,212,undirected,327
321,335,undirected,326
155,137,undirected,325
330,295,undirected,325
29,18,undirected,323
22,300,undirected,323
153,212,undirected,322
22,45,undirected,321
15,23,undirected,320
67,20,undirected,318
1,9,undirected,317
137,9,undirected,316
282,22,undirected,316
29,108,undirected,315
282,15,undirected,315
153,361,undirected,314
29,175,undirected,314
88,428,undirected,313
152,29,undirected,313
110,324,undirected,313
21,15,undirected,312
326,295,undirected,312
20,64,undirected,311
69,9,undirected,310
7,35,undirected,310
45,23,undirected,310
88,357,undirected,310
156,29,undirected,310
225,137,undirected,309
156,158,undirected,308
29,6,undirected,307
69,15,undirected,306
18,1,undirected,304
152,18,undirected,304
316,330,undirected,303
332,499,undirected,303
211,499,undirected,303
333,499,undirected,303
80,499,undirected,303
334,499,undirected,303
66,499,undirected,303
336,499,undirected,303
66,120,undirected,302
335,499,undirected,302
30,75,undirected,300
321,499,undirected,300
90,15,undirected,298
29,12,undirected,297
316,88,undirected,296
20,136,undirected,294
64,7,undirected,293
22,161,undirected,293
48,15,undirected,292
29,23,undirected,291
89,18,undirected,291
1,402,undirected,290
20,30,undirected,290
64,29,undirected,289
22,105,undirected,289
9,315,undirected,288
129,12,undirected,288
18,462,undirected,288
265,25,undirected,288
266,25,undirected,288
23,69,undirected,287
264,25,undirected,287
24,26,undirected,286
18,150,undirected,286
18,175,undirected,286
264,265,undirected,285
264,266,undirected,285
264,267,undirected,285
265,267,undirected,285
267,25,undirected,285
316,274,undirected,285
20,47,undirected,284
265,266,undirected,284
266,267,undirected,284
266,362,undirected,284
20,19,undirected,283
15,108,undirected,283
264,362,undirected,283
25,6,undirected,283
25,362,undirected,283
265,362,undirected,282
267,362,undirected,282
129,79,undirected,282
274,330,undirected,282
70,20,undirected,281
18,261,undirected,281
273,268,undirected,280
20,55,undirected,279
45,55,undirected,278
9,47,undirected,277
274,346,undirected,277
52,55,undirected,276
316,326,undirected,275
20,14,undirected,274
274,326,undirected,273
160,161,undirected,271
108,30,undirected,271
282,18,undirected,271
316,428,undirected,271
330,428,undirected,271
88,346,undirected,271
174,110,undirected,270
27,397,undirected,270
27,29,undirected,269
274,18,undirected,269
36,18,undirected,268
29,75,undirected,268
226,88,undirected,268
330,346,undirected,268
136,69,undirected,267
67,52,undirected,267
152,20,undirected,266
294,295,undirected,266
7,19,undirected,265
14,19,undirected,264
18,25,undirected,264
18,230,undirected,263
18,151,undirected,262
14,12,undirected,262
316,346,undirected,262
7,22,undirected,261
295,316,undirected,261
124,18,undirected,260
125,18,undirected,260
7,70,undirected,259
291,22,undirected,258
88,360,undirected,258
326,346,undirected,258
9,16,undirected,257
23,55,undirected,257
29,324,undirected,257
295,428,undirected,257
87,88,undirected,256
274,295,undirected,256
137,400,undirected,256
30,14,undirected,255
295,346,undirected,255
274,428,undirected,255
55,48,undirected,254
29,300,undirected,254
112,18,undirected,253
29,493,undirected,252
22,88,undirected,251
20,73,undirected,250
126,12,undirected,250
160,22,undirected,249
22,6,undirected,249
15,67,undirected,248
30,136,undirected,248
19,129,undirected,248
126,12,undirected,248
295,360,undirected,248
326,428,undirected,247
360,330,undirected,246
29,167,undirected,245
66,435,undirected,245
158,22,undirected,245
266,6,undirected,245
346,428,undirected,245
45,20,undirected,244
212,223,undirected,244
9,155,undirected,244
360,428,undirected,244
360,274,undirected,244
225,400,undirected,244
16,18,undirected,243
360,316,undirected,243
360,346,undirected,243
212,224,undirected,242
262,66,undirected,242
360,326,undirected,242
58,47,undirected,241
120,435,undirected,241
9,23,undirected,241
204,29,undirected,241
264,6,undirected,241
6,362,undirected,240
50,20,undirected,239
108,7,undirected,239
265,6,undirected,239
267,6,undirected,239
113,29,undirected,239
225,155,undirected,239
29,69,undirected,238
27,261,undirected,238
168,383,undirected,238
203,168,undirected,238
282,263,undirected,238
381,168,undirected,238
382,383,undirected,238
400,27,undirected,238
47,18,undirected,237
226,97,undirected,237
304,489,undirected,237
345,505,undirected,237
381,382,undirected,237
381,383,undirected,237
381,203,undirected,237
168,382,undirected,237
382,203,undirected,237
383,203,undirected,237
18,123,undirected,236
29,29,undirected,236
67,108,undirected,236
113,20,undirected,236
155,400,undirected,236
45,48,undirected,235
69,19,undirected,234
185,459,undirected,234
113,15,undirected,234
294,88,undirected,234
75,20,undirected,233
88,9,undirected,233
266,268,undirected,233
24,9,undirected,232
29,51,undirected,232
10,18,undirected,232
264,268,undirected,232
25,268,undirected,232
268,6,undirected,232
268,362,undirected,232
273,266,undirected,232
29,462,undirected,232
57,18,undirected,231
15,6,undirected,231
265,268,undirected,231
267,268,undirected,231
272,266,undirected,231
264,273,undirected,231
273,25,undirected,231
273,6,undirected,231
273,362,undirected,231
129,20,undirected,230
69,108,undirected,230
272,264,undirected,230
272,273,undirected,230
272,25,undirected,230
272,268,undirected,230
272,6,undirected,230
272,362,undirected,230
265,273,undirected,230
273,267,undirected,230
20,414,undirected,229
7,68,undirected,229
12,78,undirected,229
151,20,undirected,229
15,151,undirected,229
272,265,undirected,229
272,267,undirected,229
345,168,undirected,229
11,29,undirected,228
29,482,undirected,228
229,9,undirected,228
381,345,undirected,228
69,21,undirected,227
22,56,undirected,227
381,505,undirected,227
168,505,undirected,227
382,505,undirected,227
382,345,undirected,227
383,505,undirected,227
383,345,undirected,227
203,505,undirected,227
203,345,undirected,227
29,7,undirected,225
9,89,undirected,224
29,21,undirected,224
56,20,undirected,223
29,151,undirected,223
18,105,undirected,220
91,88,undirected,220
156,180,undirected,220
27,401,undirected,220
28,18,undirected,219
50,148,undirected,218
155,261,undirected,218
401,137,undirected,218
18,20,undirected,217
29,122,undirected,217
9,146,undirected,216
156,159,undirected,216
23,64,undirected,215
137,261,undirected,215
23,20,undirected,214
71,20,undirected,214
20,12,undirected,214
286,292,undirected,214
400,401,undirected,214
26,9,undirected,213
30,35,undirected,213
20,108,undirected,213
12,129,undirected,213
261,225,undirected,213
45,108,undirected,212
156,157,undirected,212
12,193,undirected,212
18,300,undirected,212
261,400,undirected,212
401,225,undirected,212
261,401,undirected,211
1,1,undirected,210
155,401,undirected,210
7,56,undirected,209
242,243,undirected,209
18,212,undirected,209
18,361,undirected,209
9,153,undirected,209
18,153,undirected,208
15,55,undirected,208
241,242,undirected,208
241,243,undirected,208
246,247,undirected,208
248,250,undirected,208
30,12,undirected,207
175,15,undirected,207
246,248,undirected,207
246,250,undirected,207
247,248,undirected,207
247,250,undirected,207
45,108,undirected,206
45,9,undirected,206
212,94,undirected,206
212,93,undirected,206
299,29,undirected,206
25,90,undirected,205
20,45,undirected,205
27,15,undirected,205
20,21,undirected,205
199,239,undirected,205
18,291,undirected,205
97,204,undirected,204
64,112,undirected,204
69,52,undirected,204
18,208,undirected,204
235,236,undirected,204
235,237,undirected,204
235,238,undirected,204
235,241,undirected,204
235,242,undirected,204
235,243,undirected,204
235,199,undirected,204
235,244,undirected,204
235,245,undirected,204
235,247,undirected,204
235,248,undirected,204
235,250,undirected,204
236,237,undirected,204
236,238,undirected,204
236,241,undirected,204
236,242,undirected,204
236,243,undirected,204
236,199,undirected,204
236,244,undirected,204
236,245,undirected,204
236,247,undirected,204
236,248,undirected,204
236,250,undirected,204
237,238,undirected,204
237,241,undirected,204
237,242,undirected,204
237,243,undirected,204
237,199,undirected,204
237,244,undirected,204
237,245,undirected,204
237,247,undirected,204
237,248,undirected,204
237,250,undirected,204
238,241,undirected,204
238,242,undirected,204
238,243,undirected,204
238,199,undirected,204
238,244,undirected,204
238,245,undirected,204
238,247,undirected,204
238,248,undirected,204
238,250,undirected,204
240,243,undirected,204
240,199,undirected,204
241,199,undirected,204
241,244,undirected,204
241,245,undirected,204
241,247,undirected,204
241,248,undirected,204
241,250,undirected,204
242,199,undirected,204
242,244,undirected,204
242,245,undirected,204
242,247,undirected,204
242,248,undirected,204
242,250,undirected,204
243,199,undirected,204
243,244,undirected,204
243,245,undirected,204
243,247,undirected,204
243,248,undirected,204
243,250,undirected,204
199,244,undirected,204
199,245,undirected,204
199,247,undirected,204
199,248,undirected,204
199,250,undirected,204
244,245,undirected,204
244,247,undirected,204
244,248,undirected,204
244,250,undirected,204
245,247,undirected,204
245,248,undirected,204
245,250,undirected,204
246,249,undirected,204
247,249,undirected,204
248,249,undirected,204
249,250,undirected,204
157,158,undirected,203
235,240,undirected,203
235,246,undirected,203
235,251,undirected,203
236,240,undirected,203
236,246,undirected,203
236,251,undirected,203
237,240,undirected,203
237,246,undirected,203
237,251,undirected,203
238,240,undirected,203
238,246,undirected,203
238,251,undirected,203
239,242,undirected,203
239,243,undirected,203
240,241,undirected,203
240,242,undirected,203
240,244,undirected,203
240,245,undirected,203
240,247,undirected,203
240,248,undirected,203
240,250,undirected,203
241,246,undirected,203
241,251,undirected,203
242,246,undirected,203
242,251,undirected,203
243,246,undirected,203
243,251,undirected,203
199,246,undirected,203
199,251,undirected,203
244,246,undirected,203
244,251,undirected,203
245,246,undirected,203
245,251,undirected,203
247,251,undirected,203
248,251,undirected,203
250,251,undirected,203
235,249,undirected,202
235,133,undirected,202
236,249,undirected,202
236,133,undirected,202
237,249,undirected,202
237,133,undirected,202
238,249,undirected,202
238,133,undirected,202
239,240,undirected,202
240,246,undirected,202
240,251,undirected,202
240,133,undirected,202
241,249,undirected,202
241,133,undirected,202
242,249,undirected,202
242,133,undirected,202
243,249,undirected,202
243,133,undirected,202
199,249,undirected,202
199,133,undirected,202
244,249,undirected,202
244,133,undirected,202
245,249,undirected,202
245,133,undirected,202
246,251,undirected,202
246,133,undirected,202
247,133,undirected,202
248,133,undirected,202
250,133,undirected,202
348,349,undirected,202
235,239,undirected,201
236,239,undirected,201
237,239,undirected,201
238,239,undirected,201
239,241,undirected,201
239,244,undirected,201
239,245,undirected,201
239,247,undirected,201
239,248,undirected,201
239,250,undirected,201
239,251,undirected,201
240,249,undirected,201
249,251,undirected,201
249,133,undirected,201
251,133,undirected,201
276,66,undirected,201
264,90,undirected,201
266,90,undirected,201
90,362,undirected,201
52,48,undirected,200
45,52,undirected,200
45,55,undirected,200
20,48,undirected,200
239,246,undirected,200
239,133,undirected,200
302,22,undirected,200
17,18,undirected,200
265,90,undirected,200
267,90,undirected,200
29,261,undirected,199
158,101,undirected,199
17,64,undirected,199
126,18,undirected,199
205,29,undirected,199
239,249,undirected,199
25,476,undirected,199
262,270,undirected,199
270,271,undirected,199
276,262,undirected,199
276,270,undirected,199
291,15,undirected,199
18,170,undirected,198
262,271,undirected,198
270,66,undirected,198
271,66,undirected,198
276,271,undirected,198
47,194,undirected,197
48,9,undirected,196
212,9,undirected,196
20,55,undirected,195
85,85,undirected,195
12,7,undirected,195
157,22,undirected,195
158,159,undirected,195
9,361,undirected,195
264,476,undirected,195
266,476,undirected,195
362,476,undirected,195
58,35,undirected,194
64,48,undirected,194
291,29,undirected,194
265,476,undirected,194
267,476,undirected,194
273,90,undirected,194
15,17,undirected,193
81,262,undirected,193
29,191,undirected,193
331,498,undirected,193
268,90,undirected,193
9,413,undirected,192
18,20,undirected,192
272,90,undirected,192
64,29,undirected,191
7,136,undirected,191
8,18,undirected,191
122,15,undirected,191
302,15,undirected,191
29,71,undirected,190
17,69,undirected,190
22,23,undirected,190
175,22,undirected,190
19,129,undirected,189
18,18,undirected,189
29,50,undirected,189
19,89,undirected,188
150,29,undirected,188
19,194,undirected,188
16,194,undirected,188
78,194,undirected,188
193,194,undirected,188
129,194,undirected,188
126,194,undirected,188
134,194,undirected,188
126,194,undirected,188
187,194,undirected,188
13,194,undirected,188
14,194,undirected,188
194,192,undirected,188
274,308,undirected,188
32,371,undirected,187
93,29,undirected,187
96,29,undirected,187
29,68,undirected,187
70,20,undirected,187
18,30,undirected,187
294,204,undirected,187
311,492,undirected,187
355,349,undirected,187
29,52,undirected,186
97,29,undirected,186
296,294,undirected,186
311,318,undirected,186
354,355,undirected,186
354,349,undirected,186
355,348,undirected,186
29,151,undirected,185
18,70,undirected,185
354,348,undirected,185
20,50,undirected,184
105,29,undirected,184
122,18,undirected,184
135,20,undirected,184
135,19,undirected,184
135,30,undirected,184
18,50,undirected,183
18,135,undirected,183
100,15,undirected,182
104,18,undirected,182
156,160,undirected,182
210,469,undirected,182
318,492,undirected,182
70,9,undirected,181
28,445,undirected,181
22,232,undirected,181
88,461,undirected,181
312,373,undirected,181
18,108,undirected,180
45,30,undirected,180
372,312,undirected,180
79,47,undirected,179
302,29,undirected,179
88,282,undirected,179
261,373,undirected,179
153,25,undirected,179
311,376,undirected,179
18,414,undirected,178
261,312,undirected,178
369,373,undirected,178
369,312,undirected,178
35,52,undirected,177
15,228,undirected,177
138,18,undirected,177
195,18,undirected,177
30,230,undirected,177
229,27,undirected,177
261,369,undirected,177
35,36,undirected,176
18,146,undirected,176
113,19,undirected,176
283,9,undirected,176
295,204,undirected,176
312,311,undirected,176
372,492,undirected,176
18,413,undirected,175
9,64,undirected,175
69,135,undirected,175
300,228,undirected,175
312,376,undirected,175
379,9,undirected,175
361,25,undirected,175
16,19,undirected,174
71,18,undirected,174
69,12,undirected,174
205,153,undirected,174
205,18,undirected,174
205,25,undirected,174
311,372,undirected,174
379,25,undirected,174
153,379,undirected,174
212,379,undirected,174
361,379,undirected,174
9,205,undirected,174
30,414,undirected,173
18,433,undirected,173
63,18,undirected,173
276,311,undirected,173
276,371,undirected,173
